Aditya Birla Sun Life AMC Limited,119533,Aditya Birla Sun Life Short Term Fund,Open Ended,Income,Aditya Birla Sun Life Short Term Fund - Growth - Direct Plan,5000,20-Mar-1997,20-Mar-1997,INF209K01S38
Aditya Birla Sun Life AMC Limited,124832,Aditya Birla Sun Life Short Term Fund,Open Ended,Income,Aditya Birla Sun Life Short Term Fund - Dividend - Direct Plan,5000,20-Mar-1997,20-Mar-1997,INF209KA1KT0
Aditya Birla Sun Life AMC Limited,124833,Aditya Birla Sun Life Short Term Fund,Open Ended,Income,Aditya Birla Sun Life Short Term Fund - Dividend - Regular Plan,5000,20-Mar-1997,20-Mar-1997,INF209KA1KS2
Aditya Birla Sun Life AMC Limited,103184,Aditya Birla Sun Life Monthly Income,Open Ended,Income,Aditya Birla Sun Life Monthly Income - Dividend - Regular Plan,5000,25-Jun-1999,,INF209K01AX9INF209K01DX3
Aditya Birla Sun Life AMC Limited,103185,Aditya Birla Sun Life Monthly Income,Open Ended,Income,Aditya Birla Sun Life Monthly Income - Growth - Regular Plan,5000,25-Jun-1999,,INF209K01AZ4
Aditya Birla Sun Life AMC Limited,103186,Aditya Birla Sun Life Monthly Income,Open Ended,Income,Aditya Birla Sun Life Monthly Income - Quarterly Dividend - Regular Plan,5000,25-Jun-1999,,INF209K01AY7INF209K01DY1
Aditya Birla Sun Life AMC Limited,120572,Aditya Birla Sun Life Monthly Income,Open Ended,Income,Aditya Birla Sun Life Monthly Income - Growth - Direct Plan,5000,25-Jun-1999,,INF209K01YH2
Aditya Birla Sun Life AMC Limited,120573,Aditya Birla Sun Life Monthly Income,Open Ended,Income,Aditya Birla Sun Life Monthly Income- Dividend - Direct Plan,5000,25-Jun-1999,,INF209KA1LG5INF209K01YF6
Aditya Birla Sun Life AMC Limited,120574,Aditya Birla Sun Life Monthly Income,Open Ended,Income,Aditya Birla Sun Life Monthly Income - Quarterly Dividend - Direct Plan,5000,25-Jun-1999,,INF209K01S20
Aditya Birla Sun Life AMC Limited,120533,Aditya Birla Sun Life Banking & PSU Debt Fund,Open Ended,Income,Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan,1000,15-Oct-1999,,INF209K01YL4
Aditya Birla Sun Life AMC Limited,133439,Aditya Birla Sun Life Banking & PSU Debt Fund,Open Ended,Income,Aditya Birla Sun Life Banking & PSU Debt Fund - Monthly Dividend - Regular Plan,1000,15-Oct-1999,,INF209KA1WN8
Aditya Birla Sun Life AMC Limited,133440,Aditya Birla Sun Life Banking & PSU Debt Fund,Open Ended,Income,Aditya Birla Sun Life Banking & PSU Debt Fund - Monthly Dividend - Direct Plan,1000,15-Oct-1999,,INF209K01YJ8
Aditya Birla Sun Life AMC Limited,103187,Aditya Birla Sun Life Banking & PSU Debt Fund,Open Ended,Income,Aditya Birla Sun Life Banking & PSU Debt Fund - Regular Plan,1000,15-Oct-1999,,INF209K01BE7INF209K01EA9
Aditya Birla Sun Life AMC Limited,103188,Aditya Birla Sun Life Banking & PSU Debt Fund,Open Ended,Income,Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Regular Plan,1000,15-Oct-1999,,INF209K01BF4
Aditya Birla Sun Life AMC Limited,120532,Aditya Birla Sun Life Banking & PSU Debt Fund,Open Ended,Income,Aditya Birla Sun Life Banking & PSU Debt Fund - Weekly Dividend - Direct Plan,1000,15-Oct-1999,,INF209K01YK6
Aditya Birla Sun Life AMC Limited,123864,Aditya Birla Sun Life Government Securities Fund - Short Term Plan,Open Ended,Gilt,Aditya Birla Sin Life Government Securities Fund - Short Term Plan - Weekly Dividend - Regular Plan,Minimum 5000/- and in multiples of 1 thereafter,15-Oct-2008,,
Aditya Birla Sun Life AMC Limited,103191,Aditya Birla Sun Life Cash Manager,Open Ended,Income,Aditya Birla Sun Life Cash Manager - Institutional Plan - Daily Dividend,5000,07-Jul-1998,,INF209K01KD0
Aditya Birla Sun Life AMC Limited,103192,Aditya Birla Sun Life Cash Manager,Open Ended,Income,Aditya Birla Sun Life Cash Manager - Growth Plan,5000,07-Jul-1998,,INF209K01LQ0
Aditya Birla Sun Life AMC Limited,103193,Aditya Birla Sun Life Cash Manager,Open Ended,Income,Aditya Birla Sun Life Cash Manager - Weekly Dividend - Regular Plan,5000,07-Jul-1998,,INF209K01KF5
Aditya Birla Sun Life AMC Limited,103194,Aditya Birla Sun Life Cash Manager,Open Ended,Income,Aditya Birla Sun Life Cash Manager - Institutional Plan - Weekly Dividend,5000,07-Jul-1998,,INF209K01KG3
Aditya Birla Sun Life AMC Limited,103195,Aditya Birla Sun Life Cash Manager,Open Ended,Income,Aditya Birla Sun Life Cash Manager - Institutional Plan - Growth,5000,07-Jul-1998,,INF209K01KE8
Aditya Birla Sun Life AMC Limited,113307,Aditya Birla Sun Life Cash Manager,Open Ended,Income,Aditya Birla Sun Life Cash Manager - Daily Dividend - Regular Plan,5000,07-Jul-1998,,INF209K01KH1
Aditya Birla Sun Life AMC Limited,119522,Aditya Birla Sun Life Cash Manager,Open Ended,Income,Aditya Birla Sun Life Cash Manager - Weekly Dividend - Direct Plan,5000,07-Jul-1998,,INF209K01XV5
Aditya Birla Sun Life AMC Limited,119523,Aditya Birla Sun Life Cash Manager,Open Ended,Income,Aditya Birla Sun Life Cash Manager - Growth - Direct Plan,5000,07-Jul-1998,,INF209K01XU7
Aditya Birla Sun Life AMC Limited,119524,Aditya Birla Sun Life Cash Manager,Open Ended,Income,Aditya Birla Sun Life Cash Manager - Daily Dividend - Direct Plan,5000,07-Jul-1998,,INF209K01XW3
Reliance Nippon Life Asset Management Limited,103196,Reliance Tax Saver (ELSS) Fund,Open Ended,ELSS,Reliance Tax Saver (ELSS) Fund-Growth Plan-Growth Option,Rs 500/-,25-Jul-2005,,INF204K01GK4
Reliance Nippon Life Asset Management Limited,103197,Reliance Tax Saver (ELSS) Fund,Open Ended,ELSS,Reliance Tax Saver (ELSS) Fund-Dividend Plan-Dividend Payout Option,Rs 500/-,25-Jul-2005,,INF204K01GL2INF204K01GM0
Reliance Nippon Life Asset Management Limited,118801,Reliance Tax Saver (ELSS) Fund,Open Ended,ELSS,Reliance Tax Saver Fund - Direct Plan Dividend Plan - Dividend Payout Option,Rs 500/-,25-Jul-2005,,INF204K01L30INF204K01L48
Reliance Nippon Life Asset Management Limited,118803,Reliance Tax Saver (ELSS) Fund,Open Ended,ELSS,Reliance Tax Saver Fund - Direct Plan Growth Plan - Growth Option,Rs 500/-,25-Jul-2005,,INF204K01L55
Reliance Nippon Life Asset Management Limited,133865,Reliance Tax Saver (ELSS) Fund,Open Ended,ELSS,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,Rs 500/-,25-Jul-2005,,INF204KA1E12
Reliance Nippon Life Asset Management Limited,133866,Reliance Tax Saver (ELSS) Fund,Open Ended,ELSS,Reliance Tax Saver (ELSS) Fund- Dividend Plan- Annual Dividend Payout Option,Rs 500/-,25-Jul-2005,,INF204KA1E04
Franklin Templeton Asset Management (India) Private Limited,103198,Franklin Templeton Fixed Tenure Fund-SeriesII (60MonthsPlan),Close Ended,Income,Franklin Templeton Fixed Tenure Fund-SeriesII (60MonthsPlan)-Growth Plan,Rs.10000,23-Sep-2005,,
Franklin Templeton Asset Management (India) Private Limited,103199,Franklin Templeton Fixed Tenure Fund-SeriesII (60MonthsPlan),Close Ended,Income,Franklin Templeton Fixed Tenure Fund-SeriesII (60MonthsPlan)-Annual Dividend Plan,Rs.10000,23-Sep-2005,,
Franklin Templeton Asset Management (India) Private Limited,103200,Franklin Templeton Fixed Tenure Fund-SeriesII (60MonthsPlan),Close Ended,Income,Franklin Templeton Fixed Tenure Fund-SeriesII (60MonthsPlan)-Growth Plan,Rs.10000,23-Sep-2005,,
Franklin Templeton Asset Management (India) Private Limited,103201,Franklin Templeton Fixed Tenure Fund-SeriesII (60MonthsPlan),Close Ended,Income,Franklin Templeton Fixed Tenure Fund-SeriesII (60MonthsPlan)-Annual Dividend Plan,Rs.10000,23-Sep-2005,,
SBI Funds Management Private Limited,103215,SBI MAGNUM MULTICAP FUND - GROWTH,Open Ended,Growth,SBI Magnum Multicap Fund - REGULAR PLAN -Growth Option,5000,22-Aug-2005,22-Aug-2005,INF200K01222
SBI Funds Management Private Limited,119718,SBI MAGNUM MULTICAP FUND - GROWTH,Open Ended,Growth,SBI Magnum Multicap Fund - DIRECT PLAN - Growth Option,5000,22-Aug-2005,22-Aug-2005,INF200K01UG1
SBI Funds Management Private Limited,103216,SBI MAGNUM MULTICAP FUND - DIVIDEND,Open Ended,Growth,SBI Magnum Multicap Fund - REGULAR PLAN -Dividend Option,5000,22-Aug-2005,22-Aug-2005,INF200K01230INF200K01248
SBI Funds Management Private Limited,119717,SBI MAGNUM MULTICAP FUND - DIVIDEND,Open Ended,Growth,SBI Magnum Multicap Fund - DIRECT PLAN -Dividend Option,5000,22-Aug-2005,22-Aug-2005,INF200K01UE6INF200K01UF3
SBI Funds Management Private Limited,103219,Z-OLD-SBI Magnum Multicap Fund,Open Ended,Growth,SBI Magnum Multicap Fund,5000,22-Aug-2005,22-Aug-2005,
Escorts Asset Management Limited,103225,Escorts Liquid Plan,Open Ended,Liquid,Escorts Liquid Plan-Growth Option,1000,27-Sep-2005,29-Sep-2005,INF966L01317
Escorts Asset Management Limited,103226,Escorts Liquid Plan,Open Ended,Liquid,Escorts Liquid Plan-Daily Dividend Option,1000,27-Sep-2005,29-Sep-2005,INF966L01275
Escorts Asset Management Limited,103227,Escorts Liquid Plan,Open Ended,Liquid,Escorts Liquid Plan-Weekly Dividend Option,1000,27-Sep-2005,29-Sep-2005,INF966L01283
Escorts Asset Management Limited,103228,Escorts Liquid Plan,Open Ended,Liquid,Escorts Liquid Plan-Monthly Dividend Option,1000,27-Sep-2005,29-Sep-2005,INF966L01291INF966L01309
Escorts Asset Management Limited,120837,Escorts Liquid Plan,Open Ended,Liquid,Escorts Liquid Plan-Growth Option-Direct Plan,1000,27-Sep-2005,29-Sep-2005,INF966L01820
Escorts Asset Management Limited,120838,Escorts Liquid Plan,Open Ended,Liquid,Escorts Liquid Plan-Monthly Dividend Option-Direct Plan,1000,27-Sep-2005,29-Sep-2005,INF966L01796INF966L01812
Escorts Asset Management Limited,120839,Escorts Liquid Plan,Open Ended,Liquid,Escorts Liquid Plan-Weekly Dividend Option-Direct Plan,1000,27-Sep-2005,29-Sep-2005,INF966L01788INF966L01804
Escorts Asset Management Limited,120836,Escorts Liquid Plan,Open Ended,Liquid,Escorts Liquid Plan-Daily Dividend Option-Direct Plan,1000,27-Sep-2005,29-Sep-2005,INF966L01770
Kotak Mahindra Asset Management Company Limited(KMAMCL),103233,Kotak Opportunities,Open Ended,Growth,Kotak Opportunities---Dividend,Rs. 1000/-,10-Sep-2004,,INF174K01195INF174K01203
Kotak Mahindra Asset Management Company Limited(KMAMCL),103234,Kotak Opportunities,Open Ended,Growth,Kotak Opportunities---Growth,Rs. 1000/-,10-Sep-2004,,INF174K01187
Kotak Mahindra Asset Management Company Limited(KMAMCL),120157,Kotak Opportunities,Open Ended,Growth,Kotak Opportunities---Dividend - Direct,Rs. 1000/-,10-Sep-2004,,INF174K01LG7
Kotak Mahindra Asset Management Company Limited(KMAMCL),120158,Kotak Opportunities,Open Ended,Growth,Kotak Opportunities---Growth - Direct,Rs. 1000/-,10-Sep-2004,,INF174K01LF9
Canara Robeco Asset Management Company Limited,103271,Canara Robeco Balance,Open Ended,Balanced,CANBALANCE-II,Rs.5000/-,01-Dec-1992,01-Jan-1993,
Canara Robeco Asset Management Company Limited,106166,Canara Robeco Balance,Open Ended,Balanced,Canara Robeco Balance - Regular Plan - Growth,Rs.5000/-,01-Dec-1992,01-Jan-1993,INF760K01050
Canara Robeco Asset Management Company Limited,106167,Canara Robeco Balance,Open Ended,Balanced,Canara Robeco Balance - Regular Plan - Monthly Dividend,Rs.5000/-,01-Dec-1992,01-Jan-1993,INF760K01068INF760K01076
Canara Robeco Asset Management Company Limited,118271,Canara Robeco Balance,Open Ended,Balanced,Canara Robeco Balance - Direct Plan - Monthly Dividend,Rs.5000/-,01-Dec-1992,01-Jan-1993,INF760K01EX3INF760K01EY1
Canara Robeco Asset Management Company Limited,118272,Canara Robeco Balance,Open Ended,Balanced,Canara Robeco Balance - Direct Plan - Growth,Rs.5000/-,01-Dec-1992,01-Jan-1993,INF760K01EZ8
Aditya Birla Sun Life AMC Limited,103308,Aditya Birla Sun Life Top 100,Open Ended,Growth,Aditya Birla Sun Life Top 100 Fund -Dividend Option,Minimum of Rs. 5000/- and in multiplesof Re. 1/-,30-Aug-2005,,INF209K01454INF209K01CS5
Aditya Birla Sun Life AMC Limited,103309,Aditya Birla Sun Life Top 100,Open Ended,Growth,Aditya Birla Sun Life Top 100 Fund -Growth Option,Minimum of Rs. 5000/- and in multiplesof Re. 1/-,30-Aug-2005,,INF209K01462
Aditya Birla Sun Life AMC Limited,119563,Aditya Birla Sun Life Top 100,Open Ended,Growth,Aditya Birla Sun Life Top 100 Fund - Dividend - Direct Plan,Minimum of Rs. 5000/- and in multiplesof Re. 1/-,30-Aug-2005,,INF209K01Q71INF209K01WF0
Aditya Birla Sun Life AMC Limited,119564,Aditya Birla Sun Life Top 100,Open Ended,Growth,Aditya Birla Sun Life Top 100 Fund - Growth - Direct Plan,Minimum of Rs. 5000/- and in multiplesof Re. 1/-,30-Aug-2005,,INF209K01WE3
SBI Funds Management Private Limited,102030,Z-OLD-SBI MAGNUM DEBT FUND SERIES - 13 MONTHS - 2-GROWTH,Close Ended,Income,SBI MAGNUM DEBT FUND SERIES - 13 MONTHS - 2-GROWTH,10000,26-Oct-2005,,
SBI Funds Management Private Limited,102415,Z-OLD-OLD-SBI MAGNUM DEBT FUND SERIES - 13 MONTHS - 2 - DIVIDEND,Close Ended,Income,SBI MAGNUM DEBT FUND SERIES - 13 MONTHS - 2 - DIVIDEND,10000,26-Oct-2005,,
Principal Pnb Asset Management Co. Pvt. Ltd.,103334,Principal Large Cap Fund,Open Ended,Growth,Principal Large Cap Fund-Half Yearly Dividend Option,5000,23-Sep-2005,,INF173K01197INF173K01205
Principal Pnb Asset Management Co. Pvt. Ltd.,103335,Principal Large Cap Fund,Open Ended,Growth,Principal Large Cap Fund-Growth Option,5000,23-Sep-2005,,INF173K01189
Principal Pnb Asset Management Co. Pvt. Ltd.,119464,Principal Large Cap Fund,Open Ended,Growth,Principal Large Cap Fund- Direct Plan - Growth Option,5000,23-Sep-2005,,INF173K01EK6
Principal Pnb Asset Management Co. Pvt. Ltd.,119465,Principal Large Cap Fund,Open Ended,Growth,Principal Large Cap Fund- Direct Plan - Half Yearly Dividend Option,5000,23-Sep-2005,,INF173K01EM2INF173K01EL4
Kotak Mahindra Asset Management Company Limited(KMAMCL),103338,Kotak Tax Saver,Open Ended,ELSS,Kotak Tax Saver-Scheme-Dividend,Rs.500,29-Sep-2005,,INF174K01377INF174K01385
Kotak Mahindra Asset Management Company Limited(KMAMCL),103339,Kotak Tax Saver,Open Ended,ELSS,Kotak Tax Saver-Scheme-Growth,Rs.500,29-Sep-2005,,INF174K01369
Kotak Mahindra Asset Management Company Limited(KMAMCL),119772,Kotak Tax Saver,Open Ended,ELSS,Kotak Tax Saver-Scheme-Dividend - Direct,Rs.500,29-Sep-2005,,INF174K01LJ1
Kotak Mahindra Asset Management Company Limited(KMAMCL),119773,Kotak Tax Saver,Open Ended,ELSS,Kotak Tax Saver-Scheme-Growth - Direct,Rs.500,29-Sep-2005,,INF174K01LI3
ICICI Prudential Asset Mgmt.Company Limited,103340,ICICI Prudential Liquid Plan -,Open Ended,Liquid,ICICI Prudential Liquid -Growth,1)Growth-Rs.15000 2)Dividend-Rs. 100000/-,01-Jan-1999,,INF109K01VQ1
ICICI Prudential Asset Mgmt.Company Limited,103341,ICICI Prudential Liquid Plan -,Open Ended,Liquid,ICICI Prudential Liquid Plan -Monthly Dividend,1)Growth-Rs.15000 2)Dividend-Rs. 100000/-,01-Jan-1999,,INF109K01VR9
ICICI Prudential Asset Mgmt.Company Limited,103342,ICICI Prudential Liquid Plan -,Open Ended,Liquid,ICICI Prudential Liquid - Weekly Dividend,1)Growth-Rs.15000 2)Dividend-Rs. 100000/-,01-Jan-1999,,INF109K01VS7
ICICI Prudential Asset Mgmt.Company Limited,103343,ICICI Prudential Liquid Plan -,Open Ended,Liquid,ICICI Prudential Liquid -Daily Dividend,1)Growth-Rs.15000 2)Dividend-Rs. 100000/-,01-Jan-1999,,INF109K01VP3
ICICI Prudential Asset Mgmt.Company Limited,103344,ICICI Prudential Liquid Plan -,Open Ended,Liquid,ICICI Prudential Liquid Plan - Institutional Option - I,1)Growth-Rs.15000 2)Dividend-Rs. 100000/-,01-Jan-1999,,INF109K01VH0
ICICI Prudential Asset Mgmt.Company Limited,104308,ICICI Prudential Liquid Plan -,Open Ended,Liquid,ICICI Prudential Liquid - Half Yearly Dividend,1)Growth-Rs.15000 2)Dividend-Rs. 100000/-,01-Jan-1999,,INF109K01UX9INF109K01UW1
ICICI Prudential Asset Mgmt.Company Limited,139431,ICICI Prudential Liquid Plan -,Open Ended,Liquid,ICICI Prudential Liquid Plan - Unclaimed Redemption Investor Education,1)Growth-Rs.15000 2)Dividend-Rs. 100000/-,01-Jan-1999,,
ICICI Prudential Asset Mgmt.Company Limited,139432,ICICI Prudential Liquid Plan -,Open Ended,Liquid,ICICI Prudential Liquid Plan - Unclaimed Dividend Investor Education,1)Growth-Rs.15000 2)Dividend-Rs. 100000/-,01-Jan-1999,,
ICICI Prudential Asset Mgmt.Company Limited,139433,ICICI Prudential Liquid Plan -,Open Ended,Liquid,ICICI Prudential Liquid Plan - Unclaimed Redemption,1)Growth-Rs.15000 2)Dividend-Rs. 100000/-,01-Jan-1999,,INF109KB1WQ1
ICICI Prudential Asset Mgmt.Company Limited,139434,ICICI Prudential Liquid Plan -,Open Ended,Liquid,ICICI Prudential Liquid Plan - Unclaimed Dividend,1)Growth-Rs.15000 2)Dividend-Rs. 100000/-,01-Jan-1999,,INF109KB1WR9
ICICI Prudential Asset Mgmt.Company Limited,130933,ICICI Prudential Liquid Plan -,Open Ended,Liquid,ICICI Prudential Liquid Plan - Bonus,1)Growth-Rs.15000 2)Dividend-Rs. 100000/-,01-Jan-1999,,INF109KA1G94
ICICI Prudential Asset Mgmt.Company Limited,130934,ICICI Prudential Liquid Plan -,Open Ended,Liquid,ICICI Prudential Liquid Plan - Direct Plan Bonus,1)Growth-Rs.15000 2)Dividend-Rs. 100000/-,01-Jan-1999,,INF109KA1G86
ICICI Prudential Asset Mgmt.Company Limited,120191,ICICI Prudential Liquid Plan -,Open Ended,Liquid,ICICI Prudential Liquid - Direct Plan -  Dividend Others,1)Growth-Rs.15000 2)Dividend-Rs. 100000/-,01-Jan-1999,,INF109K01Q31INF109K01Q23
ICICI Prudential Asset Mgmt.Company Limited,120196,ICICI Prudential Liquid Plan -,Open Ended,Liquid,ICICI Prudential Liquid - Direct Plan -  Quarterly Dividend,1)Growth-Rs.15000 2)Dividend-Rs. 100000/-,01-Jan-1999,,INF109K01Q72INF109K01Q80
ICICI Prudential Asset Mgmt.Company Limited,120197,ICICI Prudential Liquid Plan -,Open Ended,Liquid,ICICI Prudential Liquid - Direct Plan -  Growth,1)Growth-Rs.15000 2)Dividend-Rs. 100000/-,01-Jan-1999,,INF109K01Q49
ICICI Prudential Asset Mgmt.Company Limited,120198,ICICI Prudential Liquid Plan -,Open Ended,Liquid,ICICI Prudential Liquid - Direct Plan -  Annual Dividend,1)Growth-Rs.15000 2)Dividend-Rs. 100000/-,01-Jan-1999,,INF109K01P99INF109K01Q07
ICICI Prudential Asset Mgmt.Company Limited,112119,ICICI Prudential Liquid Plan -,Open Ended,Liquid,ICICI Prudential Liquid -Annual Dividend,1)Growth-Rs.15000 2)Dividend-Rs. 100000/-,01-Jan-1999,,INF109K01VD9INF109K01VC1
ICICI Prudential Asset Mgmt.Company Limited,115505,ICICI Prudential Liquid Plan -,Open Ended,Liquid,ICICI Prudential Liquid - Dividend Others,1)Growth-Rs.15000 2)Dividend-Rs. 100000/-,01-Jan-1999,,INF109K01VU3INF109K01VT5
ICICI Prudential Asset Mgmt.Company Limited,120187,ICICI Prudential Liquid Plan -,Open Ended,Liquid,ICICI Prudential Liquid - Direct Plan -  Half Yearly Dividend,1)Growth-Rs.15000 2)Dividend-Rs. 100000/-,01-Jan-1999,,INF109K01Q56INF109K01Q64
ICICI Prudential Asset Mgmt.Company Limited,120188,ICICI Prudential Liquid Plan -,Open Ended,Liquid,ICICI Prudential Liquid - Direct Plan -  Daily Dividend,1)Growth-Rs.15000 2)Dividend-Rs. 100000/-,01-Jan-1999,,INF109K01Q15
ICICI Prudential Asset Mgmt.Company Limited,120189,ICICI Prudential Liquid Plan -,Open Ended,Liquid,ICICI Prudential Liquid Plan - Direct Plan - Monthly Dividend,1)Growth-Rs.15000 2)Dividend-Rs. 100000/-,01-Jan-1999,,INF109K01R06
ICICI Prudential Asset Mgmt.Company Limited,120190,ICICI Prudential Liquid Plan -,Open Ended,Liquid,ICICI Prudential Liquid - Direct Plan -  Weekly Dividend,1)Growth-Rs.15000 2)Dividend-Rs. 100000/-,01-Jan-1999,,INF109K01Q98
DSP BlackRock Investment Managers Private Limited,103347,DSP BlackRock Liquidity Fund,Open Ended,Liquid,DSP BlackRock Liquidity Fund - Regular Plan - Growth,Rs. 1000/  and any amount thereafter,23-Nov-2005,23-Nov-2005,INF740K01FK9
DSP BlackRock Investment Managers Private Limited,103348,DSP BlackRock Liquidity Fund,Open Ended,Liquid,DSP BlackRock Liquidity Fund - Regular Plan - Weekly Dividend,Rs. 1000/  and any amount thereafter,23-Nov-2005,23-Nov-2005,
DSP BlackRock Investment Managers Private Limited,103349,DSP BlackRock Liquidity Fund,Open Ended,Liquid,DSP BlackRock Liquidity Fund- Regular Plan - Daily Dividend,Rs. 1000/  and any amount thereafter,23-Nov-2005,23-Nov-2005,
DSP BlackRock Investment Managers Private Limited,119123,DSP BlackRock Liquidity Fund,Open Ended,Liquid,DSP BlackRock Liquidity Fund - Direct Plan - Weekly Dividend,Rs. 1000/  and any amount thereafter,23-Nov-2005,23-Nov-2005,
DSP BlackRock Investment Managers Private Limited,119124,DSP BlackRock Liquidity Fund,Open Ended,Liquid,DSP BlackRock Liquidity Fund - Direct Plan - Daily Dividend,Rs. 1000/  and any amount thereafter,23-Nov-2005,23-Nov-2005,
DSP BlackRock Investment Managers Private Limited,119125,DSP BlackRock Liquidity Fund,Open Ended,Liquid,DSP BlackRock Liquidity Fund - Direct Plan - Growth,Rs. 1000/  and any amount thereafter,23-Nov-2005,23-Nov-2005,INF740K01QL4
Franklin Templeton Asset Management (India) Private Limited,103358,Franklin Templeton Fixed Tenure Fund-Series III (36 Months),Close Ended,Income,Franklin Templeton Fixed Tenure Fund-Series III (36 Months)-Growth,Rs.10000/- and in multiples of Re.1/- thereafter,09-Nov-2005,,
Franklin Templeton Asset Management (India) Private Limited,103359,Franklin Templeton Fixed Tenure Fund-Series III (36 Months),Close Ended,Income,Franklin Templeton Fixed Tenure Fund-Series III (36 Months)-Annual Dividend,Rs.10000/- and in multiples of Re.1/- thereafter,09-Nov-2005,,
Franklin Templeton Asset Management (India) Private Limited,103360,Franklin India Smaller Companies Fund,Open Ended,Growth,Franklin India Smaller Companies Fund-Growth,Rs.5000/- and in multiples of Re.1/- thereafter,16-Nov-2005,,INF090I01569
Franklin Templeton Asset Management (India) Private Limited,103361,Franklin India Smaller Companies Fund,Open Ended,Growth,Franklin India Smaller Companies Fund-Dividend,Rs.5000/- and in multiples of Re.1/- thereafter,16-Nov-2005,,INF090I01544INF090I01551
Franklin Templeton Asset Management (India) Private Limited,118524,Franklin India Smaller Companies Fund,Open Ended,Growth,Franklin India Smaller Companies Fund - Direct - Dividend,Rs.5000/- and in multiples of Re.1/- thereafter,16-Nov-2005,,INF090I01IO9INF090I01IP6
Franklin Templeton Asset Management (India) Private Limited,118525,Franklin India Smaller Companies Fund,Open Ended,Growth,Franklin India Smaller Companies Fund - Direct - Growth,Rs.5000/- and in multiples of Re.1/- thereafter,16-Nov-2005,,INF090I01IQ4
SBI Funds Management Private Limited,103366,Z-OLD-SBI Magnum Debt Fund Series-180 days-3-Growth,Close Ended,Income,SBI Magnum Debt Fund Series-180 days-3-Growth,10,01-Jan-1990,01-Jan-1990,
SBI Funds Management Private Limited,103354,Z-OLD-SBI Magnum Debt Fund Series-180 days-3-Dividend,Close Ended,Income,SBI Magnum Debt Fund Series-180 days-3-Dividend,10,01-Jan-1990,01-Jan-1990,
ICICI Prudential Asset Mgmt.Company Limited,103312,ICICI Prudential Exports and Other Services Fund,Open Ended,Growth,ICICI Prudential Exports and Other Services Fund - Growth,Rs. 5000/- (plus in multiple of Re. 1/-),13-Oct-2005,,INF109K01BB5
ICICI Prudential Asset Mgmt.Company Limited,103313,ICICI Prudential Exports and Other Services Fund,Open Ended,Growth,ICICI Prudential Exports and Other Services Fund - Dividend,Rs. 5000/- (plus in multiple of Re. 1/-),13-Oct-2005,,INF109K01FL5INF109K01BA7
ICICI Prudential Asset Mgmt.Company Limited,120687,ICICI Prudential Exports and Other Services Fund,Open Ended,Growth,ICICI Prudential Exports and Other Services Fund - Direct Plan - Dividend,Rs. 5000/- (plus in multiple of Re. 1/-),13-Oct-2005,,INF109K01W09INF109K01W17
ICICI Prudential Asset Mgmt.Company Limited,120688,ICICI Prudential Exports and Other Services Fund,Open Ended,Growth,ICICI Prudential Exports and Other Services Fund - Direct Plan - Growth,Rs. 5000/- (plus in multiple of Re. 1/-),13-Oct-2005,,INF109K01W25
Canara Robeco Asset Management Company Limited,103389,Canara Robeco Infrastructure,Open Ended,Growth,Canara Robeco Infrastructure - Regular Plan - DIVIDEND,RS. 5000/-,11-Oct-2005,28-Oct-2005,INF760K01258INF760K01266
Canara Robeco Asset Management Company Limited,103390,Canara Robeco Infrastructure,Open Ended,Growth,Canara Robeco Infrastructure - Regular Plan - GROWTH,RS. 5000/-,11-Oct-2005,28-Oct-2005,INF760K01274
Canara Robeco Asset Management Company Limited,118267,Canara Robeco Infrastructure,Open Ended,Growth,Canara Robeco Infrastructure-Direct Plan - Growth,RS. 5000/-,11-Oct-2005,28-Oct-2005,INF760K01FO9
Canara Robeco Asset Management Company Limited,118268,Canara Robeco Infrastructure,Open Ended,Growth,Canara Robeco Infrastructure-Direct Plan - Dividend,RS. 5000/-,11-Oct-2005,28-Oct-2005,INF760K01FM3INF760K01FN1
Sundaram Asset Management Company Limited,103392,Sundaram Money Fund Super Institutional Daily Div. Reinvest,Open Ended,Liquid,Sundaram Money Fund Regular Daily Div. Reinvest (Formerly Super Institutional Plan),10000000,09-Dec-2005,,INF903J01GW8
Sundaram Asset Management Company Limited,103393,Sundaram Money Fund Super Institutional Qrtly  Div. Reinvest,Open Ended,Liquid,Sundaram Money Fund Regular Qrtly Div. Reinvest (Formerly Super Institutional Plan),10000000,09-Dec-2005,,INF903J01HA2
Sundaram Asset Management Company Limited,103394,Sundaram Money Fund Super Institutional weekly  Div. Rein,Open Ended,Liquid,Sundaram Money Fund Regular weekly Dividend. Rein (Formerly Super Institutional Plan),10000000,09-Dec-2005,,INF903J01GX6
Sundaram Asset Management Company Limited,103395,Sundaram Money Fund Super Institutional fortnightly Div.Rein,Open Ended,Liquid,Sundaram Money Fund Regular fortnightly Div.Rein (Formerly Super Institutional Plan),10000000,09-Dec-2005,,INF903J01GY4
Sundaram Asset Management Company Limited,103396,Sundaram Money Fund Super Institutional monthly Div.,Open Ended,Liquid,Sundaram Money Fund Regular monthly Div. (Formerly Super Institutional Plan),10000000,09-Dec-2005,,INF903J01GV0INF903J01GZ1
